V1	V(vd1)	I(D1)
4.410000000000000e+00	3.295944e-01	4.080405e-03
4.420000000000000e+00	3.296779e-01	4.090322e-03
4.430000000000000e+00	3.297612e-01	4.100239e-03
4.440000000000000e+00	3.298443e-01	4.110156e-03
4.450000000000001e+00	3.299273e-01	4.120073e-03
4.460000000000001e+00	3.300101e-01	4.129990e-03
4.470000000000001e+00	3.300927e-01	4.139907e-03
4.480000000000000e+00	3.301752e-01	4.149825e-03
4.490000000000000e+00	3.302574e-01	4.159743e-03
4.500000000000000e+00	3.303396e-01	4.169661e-03
4.510000000000000e+00	3.304215e-01	4.179579e-03
4.520000000000000e+00	3.305033e-01	4.189497e-03
4.530000000000001e+00	3.305849e-01	4.199415e-03
4.540000000000001e+00	3.306663e-01	4.209334e-03
4.550000000000001e+00	3.307475e-01	4.219253e-03
4.560000000000000e+00	3.308286e-01	4.229171e-03
4.570000000000000e+00	3.309096e-01	4.239090e-03
4.580000000000000e+00	3.309903e-01	4.249010e-03
4.590000000000000e+00	3.310710e-01	4.258929e-03
4.600000000000000e+00	3.311514e-01	4.268849e-03
4.609999999999999e+00	3.312317e-01	4.278768e-03
4.620000000000001e+00	3.313118e-01	4.288688e-03
4.630000000000001e+00	3.313918e-01	4.298608e-03
4.640000000000001e+00	3.314715e-01	4.308528e-03
4.650000000000000e+00	3.315512e-01	4.318449e-03
4.660000000000000e+00	3.316306e-01	4.328369e-03
4.670000000000000e+00	3.317100e-01	4.338290e-03
4.680000000000000e+00	3.317891e-01	4.348211e-03
4.690000000000000e+00	3.318681e-01	4.358132e-03
4.700000000000001e+00	3.319470e-01	4.368053e-03
4.710000000000001e+00	3.320257e-01	4.377974e-03
4.720000000000001e+00	3.321042e-01	4.387896e-03
4.730000000000000e+00	3.321826e-01	4.397817e-03
4.740000000000000e+00	3.322608e-01	4.407739e-03
4.750000000000000e+00	3.323389e-01	4.417661e-03
4.760000000000000e+00	3.324169e-01	4.427583e-03
4.770000000000000e+00	3.324946e-01	4.437505e-03
4.780000000000001e+00	3.325723e-01	4.447428e-03
4.790000000000001e+00	3.326497e-01	4.457350e-03
4.800000000000001e+00	3.327271e-01	4.467273e-03
4.810000000000000e+00	3.328043e-01	4.477196e-03
4.820000000000000e+00	3.328813e-01	4.487119e-03
4.830000000000000e+00	3.329582e-01	4.497042e-03
4.840000000000000e+00	3.330349e-01	4.506965e-03
4.850000000000000e+00	3.331115e-01	4.516888e-03
4.859999999999999e+00	3.331880e-01	4.526812e-03
4.870000000000001e+00	3.332643e-01	4.536736e-03
4.880000000000001e+00	3.333404e-01	4.546660e-03
4.890000000000001e+00	3.334164e-01	4.556584e-03
4.900000000000000e+00	3.334923e-01	4.566508e-03
4.910000000000000e+00	3.335680e-01	4.576432e-03
4.920000000000000e+00	3.336436e-01	4.586356e-03
4.930000000000000e+00	3.337191e-01	4.596281e-03
4.940000000000000e+00	3.337944e-01	4.606206e-03
4.950000000000001e+00	3.338696e-01	4.616131e-03
4.960000000000001e+00	3.339446e-01	4.626055e-03
4.970000000000001e+00	3.340195e-01	4.635980e-03
4.980000000000000e+00	3.340943e-01	4.645906e-03
4.990000000000000e+00	3.341689e-01	4.655831e-03
5.000000000000000e+00	3.342434e-01	4.665757e-03
5.010000000000000e+00	3.343177e-01	4.675682e-03
5.020000000000000e+00	3.343919e-01	4.685608e-03
5.030000000000001e+00	3.344660e-01	4.695534e-03
5.040000000000001e+00	3.345399e-01	4.705460e-03
5.050000000000001e+00	3.346137e-01	4.715386e-03
5.060000000000000e+00	3.346874e-01	4.725313e-03
5.070000000000000e+00	3.347609e-01	4.735239e-03
5.080000000000000e+00	3.348343e-01	4.745166e-03
5.090000000000000e+00	3.349076e-01	4.755092e-03
5.100000000000000e+00	3.349808e-01	4.765019e-03
5.109999999999999e+00	3.350538e-01	4.774946e-03
5.120000000000001e+00	3.351266e-01	4.784873e-03
5.130000000000001e+00	3.351994e-01	4.794801e-03
5.140000000000001e+00	3.352720e-01	4.804728e-03
5.150000000000000e+00	3.353445e-01	4.814656e-03
5.160000000000000e+00	3.354169e-01	4.824583e-03
5.170000000000000e+00	3.354891e-01	4.834511e-03
5.180000000000000e+00	3.355612e-01	4.844439e-03
5.190000000000000e+00	3.356332e-01	4.854367e-03
5.200000000000001e+00	3.357051e-01	4.864295e-03
5.210000000000001e+00	3.357768e-01	4.874223e-03
5.220000000000001e+00	3.358485e-01	4.884152e-03
5.230000000000000e+00	3.359199e-01	4.894080e-03
5.240000000000000e+00	3.359913e-01	4.904008e-03
5.250000000000000e+00	3.360626e-01	4.913937e-03
5.260000000000000e+00	3.361337e-01	4.923866e-03
5.270000000000000e+00	3.362046e-01	4.933795e-03
5.280000000000001e+00	3.362755e-01	4.943724e-03
5.290000000000001e+00	3.363463e-01	4.953654e-03
5.300000000000001e+00	3.364169e-01	4.963583e-03
5.310000000000000e+00	3.364874e-01	4.973513e-03
5.320000000000000e+00	3.365578e-01	4.983442e-03
5.330000000000000e+00	3.366281e-01	4.993372e-03
5.340000000000000e+00	3.366982e-01	5.003302e-03
5.350000000000000e+00	3.367683e-01	5.013232e-03
5.359999999999999e+00	3.368382e-01	5.023162e-03
5.370000000000001e+00	3.369080e-01	5.033092e-03
5.380000000000001e+00	3.369777e-01	5.043022e-03
5.390000000000001e+00	3.370472e-01	5.052953e-03
5.400000000000000e+00	3.371167e-01	5.062883e-03
5.410000000000000e+00	3.371860e-01	5.072814e-03
5.420000000000000e+00	3.372552e-01	5.082745e-03
5.430000000000000e+00	3.373243e-01	5.092676e-03
5.440000000000000e+00	3.373933e-01	5.102606e-03
5.450000000000001e+00	3.374622e-01	5.112538e-03
5.460000000000001e+00	3.375309e-01	5.122469e-03
5.470000000000001e+00	3.375996e-01	5.132400e-03
5.480000000000000e+00	3.376681e-01	5.142332e-03
5.490000000000000e+00	3.377365e-01	5.152264e-03
5.500000000000000e+00	3.378049e-01	5.162195e-03
5.510000000000000e+00	3.378730e-01	5.172127e-03
5.520000000000000e+00	3.379411e-01	5.182059e-03
5.530000000000001e+00	3.380091e-01	5.191991e-03
5.540000000000001e+00	3.380770e-01	5.201923e-03
5.550000000000001e+00	3.381447e-01	5.211855e-03
5.560000000000000e+00	3.382124e-01	5.221788e-03
5.570000000000000e+00	3.382799e-01	5.231720e-03
5.580000000000000e+00	3.383473e-01	5.241652e-03
5.590000000000000e+00	3.384147e-01	5.251586e-03
5.600000000000000e+00	3.384819e-01	5.261518e-03
5.610000000000001e+00	3.385490e-01	5.271451e-03
5.620000000000001e+00	3.386160e-01	5.281384e-03
5.630000000000001e+00	3.386829e-01	5.291317e-03
5.640000000000001e+00	3.387496e-01	5.301250e-03
5.650000000000000e+00	3.388163e-01	5.311184e-03
5.660000000000000e+00	3.388829e-01	5.321117e-03
5.670000000000000e+00	3.389494e-01	5.331051e-03
5.680000000000000e+00	3.390158e-01	5.340984e-03
5.690000000000000e+00	3.390820e-01	5.350918e-03
5.700000000000001e+00	3.391482e-01	5.360852e-03
5.710000000000001e+00	3.392142e-01	5.370786e-03
5.720000000000001e+00	3.392802e-01	5.380720e-03
5.730000000000000e+00	3.393460e-01	5.390654e-03
5.740000000000000e+00	3.394118e-01	5.400588e-03
5.750000000000000e+00	3.394774e-01	5.410523e-03
5.760000000000000e+00	3.395430e-01	5.420457e-03
5.770000000000000e+00	3.396084e-01	5.430392e-03
5.780000000000001e+00	3.396738e-01	5.440326e-03
5.790000000000001e+00	3.397390e-01	5.450261e-03
5.800000000000001e+00	3.398041e-01	5.460196e-03
5.810000000000000e+00	3.398692e-01	5.470131e-03
5.820000000000000e+00	3.399341e-01	5.480066e-03
5.830000000000000e+00	3.399990e-01	5.490001e-03
5.840000000000000e+00	3.400637e-01	5.499936e-03
5.850000000000000e+00	3.401283e-01	5.509872e-03
5.860000000000001e+00	3.401929e-01	5.519807e-03
5.870000000000001e+00	3.402573e-01	5.529743e-03
5.880000000000001e+00	3.403217e-01	5.539679e-03
5.890000000000001e+00	3.403859e-01	5.549614e-03
5.900000000000000e+00	3.404501e-01	5.559550e-03
5.910000000000000e+00	3.405142e-01	5.569486e-03
5.920000000000000e+00	3.405781e-01	5.579422e-03
5.930000000000000e+00	3.406420e-01	5.589358e-03
5.940000000000000e+00	3.407058e-01	5.599294e-03
5.950000000000001e+00	3.407695e-01	5.609231e-03
5.960000000000001e+00	3.408331e-01	5.619167e-03
5.970000000000001e+00	3.408965e-01	5.629104e-03
5.980000000000000e+00	3.409600e-01	5.639040e-03
5.990000000000000e+00	3.410233e-01	5.648977e-03
6.000000000000000e+00	3.410865e-01	5.658913e-03
6.010000000000002e+00	3.411496e-01	5.668851e-03
6.020000000000000e+00	3.412126e-01	5.678787e-03
6.030000000000001e+00	3.412755e-01	5.688725e-03
6.039999999999999e+00	3.413384e-01	5.698662e-03
6.050000000000001e+00	3.414012e-01	5.708599e-03
6.059999999999999e+00	3.414638e-01	5.718536e-03
6.070000000000000e+00	3.415264e-01	5.728473e-03
6.080000000000002e+00	3.415889e-01	5.738411e-03
6.090000000000000e+00	3.416512e-01	5.748349e-03
6.100000000000001e+00	3.417135e-01	5.758286e-03
6.109999999999999e+00	3.417757e-01	5.768224e-03
6.120000000000001e+00	3.418379e-01	5.778162e-03
6.129999999999999e+00	3.418999e-01	5.788100e-03
6.140000000000001e+00	3.419618e-01	5.798038e-03
6.149999999999999e+00	3.420237e-01	5.807976e-03
6.160000000000000e+00	3.420855e-01	5.817914e-03
6.170000000000002e+00	3.421471e-01	5.827853e-03
6.180000000000000e+00	3.422087e-01	5.837791e-03
6.190000000000001e+00	3.422702e-01	5.847730e-03
6.199999999999999e+00	3.423316e-01	5.857668e-03
6.210000000000001e+00	3.423930e-01	5.867607e-03
6.219999999999999e+00	3.424542e-01	5.877546e-03
6.230000000000000e+00	3.425154e-01	5.887485e-03
6.240000000000002e+00	3.425764e-01	5.897424e-03
6.250000000000000e+00	3.426374e-01	5.907363e-03
6.260000000000002e+00	3.426983e-01	5.917302e-03
6.270000000000000e+00	3.427591e-01	5.927241e-03
6.280000000000001e+00	3.428199e-01	5.937180e-03
6.289999999999999e+00	3.428805e-01	5.947120e-03
6.300000000000001e+00	3.429411e-01	5.957059e-03
6.309999999999999e+00	3.430015e-01	5.966999e-03
6.320000000000000e+00	3.430619e-01	5.976938e-03
6.330000000000002e+00	3.431222e-01	5.986878e-03
6.340000000000000e+00	3.431825e-01	5.996818e-03
6.350000000000001e+00	3.432426e-01	6.006757e-03
6.359999999999999e+00	3.433027e-01	6.016697e-03
6.370000000000001e+00	3.433627e-01	6.026637e-03
6.379999999999999e+00	3.434226e-01	6.036577e-03
6.390000000000001e+00	3.434824e-01	6.046518e-03
6.399999999999999e+00	3.435421e-01	6.056458e-03
6.410000000000000e+00	3.436018e-01	6.066398e-03
6.420000000000002e+00	3.436613e-01	6.076339e-03
6.430000000000000e+00	3.437208e-01	6.086279e-03
6.440000000000001e+00	3.437802e-01	6.096220e-03
6.449999999999999e+00	3.438396e-01	6.106161e-03
6.460000000000001e+00	3.438988e-01	6.116101e-03
6.469999999999999e+00	3.439580e-01	6.126042e-03
6.480000000000000e+00	3.440171e-01	6.135983e-03
6.490000000000002e+00	3.440761e-01	6.145924e-03
6.500000000000000e+00	3.441350e-01	6.155865e-03
6.510000000000002e+00	3.441939e-01	6.165806e-03
6.520000000000000e+00	3.442526e-01	6.175747e-03
6.530000000000001e+00	3.443114e-01	6.185689e-03
6.539999999999999e+00	3.443700e-01	6.195630e-03
6.550000000000001e+00	3.444285e-01	6.205571e-03
6.559999999999999e+00	3.444870e-01	6.215513e-03
6.570000000000000e+00	3.445454e-01	6.225455e-03
6.580000000000002e+00	3.446037e-01	6.235396e-03
6.590000000000000e+00	3.446619e-01	6.245338e-03
6.600000000000001e+00	3.447201e-01	6.255280e-03
6.609999999999999e+00	3.447782e-01	6.265222e-03
6.620000000000001e+00	3.448362e-01	6.275164e-03
6.629999999999999e+00	3.448941e-01	6.285106e-03
6.640000000000001e+00	3.449520e-01	6.295048e-03
6.649999999999999e+00	3.450097e-01	6.304990e-03
6.660000000000000e+00	3.450674e-01	6.314932e-03
6.670000000000002e+00	3.451251e-01	6.324875e-03
6.680000000000000e+00	3.451826e-01	6.334818e-03
6.690000000000001e+00	3.452401e-01	6.344760e-03
6.699999999999999e+00	3.452975e-01	6.354703e-03
6.710000000000001e+00	3.453549e-01	6.364645e-03
6.719999999999999e+00	3.454121e-01	6.374588e-03
6.730000000000000e+00	3.454693e-01	6.384531e-03
6.740000000000002e+00	3.455264e-01	6.394473e-03
6.750000000000000e+00	3.455835e-01	6.404417e-03
6.760000000000002e+00	3.456404e-01	6.414359e-03
6.770000000000000e+00	3.456973e-01	6.424303e-03
6.780000000000001e+00	3.457541e-01	6.434246e-03
6.789999999999999e+00	3.458109e-01	6.444189e-03
6.800000000000001e+00	3.458676e-01	6.454132e-03
6.809999999999999e+00	3.459242e-01	6.464076e-03
6.820000000000000e+00	3.459807e-01	6.474019e-03
6.830000000000002e+00	3.460372e-01	6.483963e-03
6.840000000000000e+00	3.460936e-01	6.493906e-03
6.850000000000001e+00	3.461499e-01	6.503850e-03
6.859999999999999e+00	3.462062e-01	6.513794e-03
6.870000000000001e+00	3.462624e-01	6.523738e-03
6.879999999999999e+00	3.463185e-01	6.533681e-03
6.890000000000001e+00	3.463745e-01	6.543626e-03
6.899999999999999e+00	3.464305e-01	6.553569e-03
6.910000000000000e+00	3.464864e-01	6.563514e-03
6.920000000000002e+00	3.465422e-01	6.573458e-03
6.930000000000000e+00	3.465980e-01	6.583402e-03
6.940000000000001e+00	3.466537e-01	6.593346e-03
6.949999999999999e+00	3.467093e-01	6.603291e-03
6.960000000000001e+00	3.467649e-01	6.613235e-03
6.969999999999999e+00	3.468204e-01	6.623180e-03
6.980000000000000e+00	3.468758e-01	6.633124e-03
6.990000000000002e+00	3.469312e-01	6.643069e-03
7.000000000000000e+00	3.469865e-01	6.653014e-03
7.010000000000002e+00	3.470417e-01	6.662958e-03
7.020000000000000e+00	3.470969e-01	6.672903e-03
7.030000000000001e+00	3.471519e-01	6.682848e-03
7.039999999999999e+00	3.472070e-01	6.692793e-03
7.050000000000001e+00	3.472619e-01	6.702738e-03
7.059999999999999e+00	3.473168e-01	6.712683e-03
7.070000000000000e+00	3.473716e-01	6.722628e-03
7.080000000000002e+00	3.474264e-01	6.732574e-03
7.090000000000000e+00	3.474811e-01	6.742519e-03
7.100000000000001e+00	3.475357e-01	6.752464e-03
7.109999999999999e+00	3.475903e-01	6.762410e-03
7.120000000000001e+00	3.476447e-01	6.772355e-03
7.129999999999999e+00	3.476992e-01	6.782301e-03
7.140000000000001e+00	3.477536e-01	6.792246e-03
7.150000000000002e+00	3.478079e-01	6.802192e-03
7.160000000000000e+00	3.478621e-01	6.812138e-03
7.170000000000002e+00	3.479163e-01	6.822084e-03
7.180000000000000e+00	3.479704e-01	6.832030e-03
7.190000000000001e+00	3.480244e-01	6.841976e-03
7.199999999999999e+00	3.480784e-01	6.851922e-03
7.210000000000001e+00	3.481323e-01	6.861868e-03
7.219999999999999e+00	3.481862e-01	6.871814e-03
7.230000000000000e+00	3.482400e-01	6.881760e-03
7.240000000000002e+00	3.482937e-01	6.891706e-03
7.250000000000000e+00	3.483473e-01	6.901653e-03
7.260000000000002e+00	3.484010e-01	6.911599e-03
7.270000000000000e+00	3.484545e-01	6.921546e-03
7.280000000000001e+00	3.485080e-01	6.931492e-03
7.289999999999999e+00	3.485614e-01	6.941439e-03
7.300000000000001e+00	3.486147e-01	6.951385e-03
7.309999999999999e+00	3.486680e-01	6.961332e-03
7.320000000000000e+00	3.487213e-01	6.971279e-03
7.330000000000002e+00	3.487744e-01	6.981226e-03
7.340000000000000e+00	3.488275e-01	6.991173e-03
7.350000000000001e+00	3.488806e-01	7.001119e-03
7.359999999999999e+00	3.489336e-01	7.011067e-03
7.370000000000001e+00	3.489865e-01	7.021014e-03
7.379999999999999e+00	3.490393e-01	7.030961e-03
7.390000000000001e+00	3.490922e-01	7.040908e-03
7.400000000000002e+00	3.491449e-01	7.050855e-03
7.410000000000000e+00	3.491976e-01	7.060803e-03
7.420000000000002e+00	3.492502e-01	7.070750e-03
7.430000000000000e+00	3.493028e-01	7.080697e-03
7.440000000000001e+00	3.493553e-01	7.090645e-03
7.449999999999999e+00	3.494077e-01	7.100592e-03
7.460000000000001e+00	3.494601e-01	7.110540e-03
7.469999999999999e+00	3.495124e-01	7.120488e-03
7.480000000000000e+00	3.495647e-01	7.130435e-03
7.490000000000002e+00	3.496169e-01	7.140383e-03
7.500000000000000e+00	3.496691e-01	7.150331e-03
7.510000000000002e+00	3.497212e-01	7.160279e-03
7.520000000000000e+00	3.497732e-01	7.170227e-03
7.530000000000001e+00	3.498252e-01	7.180175e-03
7.539999999999999e+00	3.498771e-01	7.190123e-03
7.550000000000001e+00	3.499289e-01	7.200071e-03
7.559999999999999e+00	3.499807e-01	7.210019e-03
7.570000000000000e+00	3.500325e-01	7.219967e-03
7.580000000000002e+00	3.500842e-01	7.229916e-03
7.590000000000000e+00	3.501358e-01	7.239864e-03
7.600000000000001e+00	3.501874e-01	7.249813e-03
7.609999999999999e+00	3.502389e-01	7.259761e-03
7.620000000000001e+00	3.502904e-01	7.269710e-03
7.629999999999999e+00	3.503418e-01	7.279658e-03
7.640000000000001e+00	3.503931e-01	7.289607e-03
7.650000000000002e+00	3.504444e-01	7.299555e-03
7.660000000000000e+00	3.504956e-01	7.309504e-03
7.670000000000002e+00	3.505468e-01	7.319453e-03
7.680000000000000e+00	3.505979e-01	7.329402e-03
7.690000000000001e+00	3.506490e-01	7.339351e-03
7.699999999999999e+00	3.507001e-01	7.349300e-03
7.710000000000001e+00	3.507510e-01	7.359249e-03
7.719999999999999e+00	3.508019e-01	7.369198e-03
7.730000000000000e+00	3.508528e-01	7.379147e-03
7.740000000000002e+00	3.509035e-01	7.389097e-03
7.750000000000000e+00	3.509543e-01	7.399046e-03
7.760000000000002e+00	3.510050e-01	7.408995e-03
7.770000000000000e+00	3.510556e-01	7.418945e-03
7.780000000000001e+00	3.511062e-01	7.428894e-03
7.789999999999999e+00	3.511567e-01	7.438843e-03
7.800000000000001e+00	3.512072e-01	7.448793e-03
7.809999999999999e+00	3.512576e-01	7.458742e-03
7.820000000000000e+00	3.513079e-01	7.468692e-03
7.830000000000002e+00	3.513582e-01	7.478642e-03
7.840000000000000e+00	3.514085e-01	7.488592e-03
7.850000000000001e+00	3.514587e-01	7.498541e-03
7.859999999999999e+00	3.515088e-01	7.508491e-03
7.870000000000001e+00	3.515589e-01	7.518441e-03
7.879999999999999e+00	3.516090e-01	7.528391e-03
7.890000000000001e+00	3.516590e-01	7.538341e-03
7.900000000000002e+00	3.517089e-01	7.548291e-03
7.910000000000000e+00	3.517588e-01	7.558241e-03
7.920000000000002e+00	3.518086e-01	7.568191e-03
7.930000000000000e+00	3.518584e-01	7.578142e-03
7.940000000000001e+00	3.519081e-01	7.588092e-03
7.949999999999999e+00	3.519578e-01	7.598042e-03
7.960000000000001e+00	3.520074e-01	7.607993e-03
7.969999999999999e+00	3.520570e-01	7.617943e-03
7.980000000000000e+00	3.521065e-01	7.627894e-03
7.990000000000002e+00	3.521560e-01	7.637844e-03
8.000000000000000e+00	3.522054e-01	7.647795e-03
8.010000000000002e+00	3.522547e-01	7.657745e-03
8.020000000000000e+00	3.523041e-01	7.667696e-03
8.030000000000001e+00	3.523533e-01	7.677647e-03
8.039999999999999e+00	3.524025e-01	7.687598e-03
8.050000000000001e+00	3.524517e-01	7.697548e-03
8.059999999999999e+00	3.525008e-01	7.707499e-03
8.070000000000000e+00	3.525499e-01	7.717450e-03
8.080000000000002e+00	3.525989e-01	7.727401e-03
8.090000000000000e+00	3.526479e-01	7.737352e-03
8.100000000000001e+00	3.526968e-01	7.747303e-03
8.109999999999999e+00	3.527457e-01	7.757254e-03
8.120000000000001e+00	3.527945e-01	7.767206e-03
8.129999999999999e+00	3.528432e-01	7.777157e-03
8.140000000000001e+00	3.528919e-01	7.787108e-03
8.150000000000002e+00	3.529406e-01	7.797060e-03
8.160000000000000e+00	3.529892e-01	7.807011e-03
8.170000000000002e+00	3.530378e-01	7.816962e-03
8.180000000000000e+00	3.530863e-01	7.826914e-03
8.190000000000001e+00	3.531348e-01	7.836865e-03
8.199999999999999e+00	3.531832e-01	7.846816e-03
8.210000000000001e+00	3.532315e-01	7.856769e-03
8.219999999999999e+00	3.532799e-01	7.866720e-03
8.230000000000000e+00	3.533282e-01	7.876672e-03
8.240000000000002e+00	3.533764e-01	7.886624e-03
8.250000000000000e+00	3.534246e-01	7.896575e-03
8.260000000000002e+00	3.534727e-01	7.906527e-03
8.270000000000000e+00	3.535208e-01	7.916479e-03
8.280000000000001e+00	3.535688e-01	7.926431e-03
8.289999999999999e+00	3.536168e-01	7.936384e-03
8.300000000000001e+00	3.536648e-01	7.946336e-03
8.309999999999999e+00	3.537126e-01	7.956287e-03
8.320000000000000e+00	3.537605e-01	7.966240e-03
8.330000000000002e+00	3.538083e-01	7.976192e-03
8.340000000000000e+00	3.538561e-01	7.986144e-03
8.350000000000001e+00	3.539037e-01	7.996096e-03
8.359999999999999e+00	3.539514e-01	8.006048e-03
8.370000000000001e+00	3.539990e-01	8.016001e-03
8.379999999999999e+00	3.540466e-01	8.025954e-03
8.390000000000001e+00	3.540941e-01	8.035906e-03
8.400000000000002e+00	3.541416e-01	8.045859e-03
8.410000000000000e+00	3.541890e-01	8.055811e-03
8.420000000000002e+00	3.542364e-01	8.065764e-03
8.430000000000000e+00	3.542837e-01	8.075716e-03
8.440000000000001e+00	3.543310e-01	8.085669e-03
8.449999999999999e+00	3.543783e-01	8.095622e-03
8.460000000000001e+00	3.544255e-01	8.105574e-03
8.469999999999999e+00	3.544726e-01	8.115527e-03
8.480000000000000e+00	3.545197e-01	8.125480e-03
8.490000000000002e+00	3.545668e-01	8.135433e-03
8.500000000000000e+00	3.546138e-01	8.145386e-03
8.510000000000002e+00	3.546607e-01	8.155339e-03
8.520000000000000e+00	3.547077e-01	8.165292e-03
8.530000000000001e+00	3.547546e-01	8.175245e-03
8.539999999999999e+00	3.548014e-01	8.185199e-03
8.550000000000001e+00	3.548482e-01	8.195152e-03
8.559999999999999e+00	3.548949e-01	8.205105e-03
8.570000000000000e+00	3.549416e-01	8.215059e-03
8.580000000000002e+00	3.549883e-01	8.225012e-03
8.590000000000000e+00	3.550349e-01	8.234965e-03
8.600000000000001e+00	3.550815e-01	8.244919e-03
8.609999999999999e+00	3.551280e-01	8.254872e-03
8.620000000000001e+00	3.551745e-01	8.264826e-03
8.629999999999999e+00	3.552209e-01	8.274779e-03
8.640000000000001e+00	3.552673e-01	8.284733e-03
8.650000000000002e+00	3.553137e-01	8.294687e-03
8.660000000000000e+00	3.553600e-01	8.304640e-03
8.670000000000002e+00	3.554063e-01	8.314594e-03
8.680000000000000e+00	3.554525e-01	8.324548e-03
8.690000000000001e+00	3.554987e-01	8.334502e-03
8.699999999999999e+00	3.555448e-01	8.344456e-03
8.710000000000001e+00	3.555909e-01	8.354409e-03
8.719999999999999e+00	3.556370e-01	8.364363e-03
8.730000000000000e+00	3.556829e-01	8.374317e-03
8.740000000000002e+00	3.557289e-01	8.384272e-03
8.750000000000000e+00	3.557748e-01	8.394226e-03
8.760000000000002e+00	3.558207e-01	8.404179e-03
8.770000000000000e+00	3.558666e-01	8.414133e-03
8.780000000000001e+00	3.559124e-01	8.424087e-03
8.789999999999999e+00	3.559581e-01	8.434042e-03
8.800000000000001e+00	3.560038e-01	8.443996e-03
8.809999999999999e+00	3.560495e-01	8.453950e-03
8.820000000000000e+00	3.560951e-01	8.463905e-03
8.830000000000002e+00	3.561407e-01	8.473859e-03
8.840000000000000e+00	3.561862e-01	8.483814e-03
8.850000000000001e+00	3.562317e-01	8.493768e-03
8.859999999999999e+00	3.562772e-01	8.503723e-03
8.870000000000001e+00	3.563226e-01	8.513677e-03
8.879999999999999e+00	3.563680e-01	8.523632e-03
8.890000000000001e+00	3.564133e-01	8.533587e-03
8.900000000000002e+00	3.564586e-01	8.543542e-03
8.910000000000000e+00	3.565039e-01	8.553497e-03
8.920000000000002e+00	3.565491e-01	8.563451e-03
8.930000000000000e+00	3.565943e-01	8.573405e-03
8.940000000000001e+00	3.566394e-01	8.583360e-03
8.949999999999999e+00	3.566845e-01	8.593315e-03
8.960000000000001e+00	3.567296e-01	8.603270e-03
8.969999999999999e+00	3.567746e-01	8.613225e-03
8.980000000000000e+00	3.568195e-01	8.623181e-03
8.990000000000002e+00	3.568645e-01	8.633136e-03
9.000000000000000e+00	3.569094e-01	8.643091e-03
9.010000000000002e+00	3.569542e-01	8.653046e-03
9.020000000000000e+00	3.569990e-01	8.663001e-03
9.030000000000001e+00	3.570438e-01	8.672956e-03
9.039999999999999e+00	3.570885e-01	8.682911e-03
9.050000000000001e+00	3.571332e-01	8.692867e-03
9.059999999999999e+00	3.571779e-01	8.702822e-03
9.070000000000000e+00	3.572225e-01	8.712778e-03
9.080000000000002e+00	3.572671e-01	8.722733e-03
9.090000000000000e+00	3.573116e-01	8.732689e-03
9.100000000000001e+00	3.573561e-01	8.742644e-03
9.109999999999999e+00	3.574005e-01	8.752599e-03
9.120000000000001e+00	3.574449e-01	8.762555e-03
9.129999999999999e+00	3.574893e-01	8.772511e-03
9.140000000000001e+00	3.575337e-01	8.782466e-03
9.150000000000002e+00	3.575779e-01	8.792422e-03
9.160000000000000e+00	3.576222e-01	8.802378e-03
9.170000000000002e+00	3.576664e-01	8.812333e-03
9.180000000000000e+00	3.577106e-01	8.822289e-03
9.190000000000001e+00	3.577548e-01	8.832245e-03
9.199999999999999e+00	3.577989e-01	8.842201e-03
9.210000000000001e+00	3.578430e-01	8.852157e-03
9.219999999999999e+00	3.578870e-01	8.862113e-03
9.230000000000000e+00	3.579310e-01	8.872069e-03
9.240000000000002e+00	3.579749e-01	8.882025e-03
9.250000000000000e+00	3.580188e-01	8.891981e-03
9.260000000000002e+00	3.580627e-01	8.901937e-03
9.270000000000000e+00	3.581066e-01	8.911894e-03
9.280000000000001e+00	3.581504e-01	8.921850e-03
9.289999999999999e+00	3.581941e-01	8.931806e-03
9.300000000000001e+00	3.582379e-01	8.941762e-03
9.309999999999999e+00	3.582816e-01	8.951718e-03
9.320000000000000e+00	3.583252e-01	8.961675e-03
9.330000000000002e+00	3.583688e-01	8.971632e-03
9.340000000000000e+00	3.584124e-01	8.981587e-03
9.350000000000001e+00	3.584560e-01	8.991544e-03
9.359999999999999e+00	3.584994e-01	9.001501e-03
9.370000000000001e+00	3.585429e-01	9.011457e-03
9.379999999999999e+00	3.585863e-01	9.021414e-03
9.390000000000001e+00	3.586297e-01	9.031370e-03
9.400000000000002e+00	3.586731e-01	9.041327e-03
9.410000000000000e+00	3.587164e-01	9.051284e-03
9.420000000000002e+00	3.587597e-01	9.061241e-03
9.430000000000000e+00	3.588029e-01	9.071197e-03
9.440000000000001e+00	3.588462e-01	9.081154e-03
9.449999999999999e+00	3.588893e-01	9.091111e-03
9.460000000000001e+00	3.589325e-01	9.101068e-03
9.469999999999999e+00	3.589756e-01	9.111024e-03
9.480000000000000e+00	3.590187e-01	9.120981e-03
9.490000000000002e+00	3.590617e-01	9.130938e-03
9.500000000000000e+00	3.591047e-01	9.140896e-03
9.510000000000002e+00	3.591476e-01	9.150852e-03
9.520000000000000e+00	3.591906e-01	9.160809e-03
9.530000000000001e+00	3.592334e-01	9.170767e-03
9.539999999999999e+00	3.592763e-01	9.180724e-03
9.550000000000001e+00	3.593191e-01	9.190680e-03
9.559999999999999e+00	3.593619e-01	9.200638e-03
9.570000000000000e+00	3.594047e-01	9.210595e-03
