V1	V(vd1)	I(D1)
Step Information: Temp=20  (Step: 1/3)
-9.539999999999999e+00	-2.268634e+00	-7.271366e-03
-9.529999999999999e+00	-2.268579e+00	-7.261421e-03
-9.520000000000000e+00	-2.268525e+00	-7.251475e-03
-9.510000000000000e+00	-2.268470e+00	-7.241530e-03
-9.500000000000000e+00	-2.268414e+00	-7.231586e-03
-9.490000000000000e+00	-2.268359e+00	-7.221641e-03
-9.480000000000000e+00	-2.268304e+00	-7.211696e-03
-9.470000000000001e+00	-2.268249e+00	-7.201751e-03
-9.460000000000001e+00	-2.268193e+00	-7.191807e-03
-9.449999999999999e+00	-2.268138e+00	-7.181862e-03
-9.440000000000000e+00	-2.268083e+00	-7.171917e-03
-9.430000000000000e+00	-2.268027e+00	-7.161973e-03
-9.420000000000000e+00	-2.267972e+00	-7.152028e-03
-9.410000000000000e+00	-2.267916e+00	-7.142084e-03
-9.400000000000000e+00	-2.267860e+00	-7.132140e-03
-9.390000000000001e+00	-2.267804e+00	-7.122196e-03
-9.380000000000001e+00	-2.267749e+00	-7.112252e-03
-9.369999999999999e+00	-2.267693e+00	-7.102307e-03
-9.359999999999999e+00	-2.267637e+00	-7.092363e-03
-9.350000000000000e+00	-2.267581e+00	-7.082419e-03
-9.340000000000000e+00	-2.267524e+00	-7.072476e-03
-9.330000000000000e+00	-2.267468e+00	-7.062532e-03
-9.320000000000000e+00	-2.267412e+00	-7.052588e-03
-9.310000000000000e+00	-2.267356e+00	-7.042644e-03
-9.300000000000001e+00	-2.267299e+00	-7.032701e-03
-9.289999999999999e+00	-2.267243e+00	-7.022757e-03
-9.279999999999999e+00	-2.267186e+00	-7.012814e-03
-9.270000000000000e+00	-2.267130e+00	-7.002870e-03
-9.260000000000000e+00	-2.267073e+00	-6.992927e-03
-9.250000000000000e+00	-2.267016e+00	-6.982984e-03
-9.240000000000000e+00	-2.266960e+00	-6.973040e-03
-9.230000000000000e+00	-2.266903e+00	-6.963097e-03
-9.220000000000001e+00	-2.266846e+00	-6.953154e-03
-9.210000000000001e+00	-2.266789e+00	-6.943211e-03
-9.199999999999999e+00	-2.266732e+00	-6.933268e-03
-9.190000000000000e+00	-2.266675e+00	-6.923325e-03
-9.180000000000000e+00	-2.266618e+00	-6.913383e-03
-9.170000000000000e+00	-2.266560e+00	-6.903440e-03
-9.160000000000000e+00	-2.266503e+00	-6.893497e-03
-9.150000000000000e+00	-2.266445e+00	-6.883555e-03
-9.140000000000001e+00	-2.266388e+00	-6.873612e-03
-9.130000000000001e+00	-2.266330e+00	-6.863669e-03
-9.119999999999999e+00	-2.266273e+00	-6.853727e-03
-9.109999999999999e+00	-2.266215e+00	-6.843785e-03
-9.100000000000000e+00	-2.266157e+00	-6.833842e-03
-9.090000000000000e+00	-2.266100e+00	-6.823901e-03
-9.080000000000000e+00	-2.266042e+00	-6.813958e-03
-9.070000000000000e+00	-2.265984e+00	-6.804016e-03
-9.060000000000000e+00	-2.265926e+00	-6.794074e-03
-9.050000000000001e+00	-2.265868e+00	-6.784132e-03
-9.039999999999999e+00	-2.265810e+00	-6.774191e-03
-9.029999999999999e+00	-2.265751e+00	-6.764249e-03
-9.020000000000000e+00	-2.265693e+00	-6.754307e-03
-9.010000000000000e+00	-2.265635e+00	-6.744366e-03
-9.000000000000000e+00	-2.265576e+00	-6.734424e-03
-8.990000000000000e+00	-2.265517e+00	-6.724482e-03
-8.980000000000000e+00	-2.265459e+00	-6.714541e-03
-8.970000000000001e+00	-2.265400e+00	-6.704600e-03
-8.960000000000001e+00	-2.265341e+00	-6.694659e-03
-8.949999999999999e+00	-2.265283e+00	-6.684717e-03
-8.940000000000000e+00	-2.265224e+00	-6.674776e-03
-8.930000000000000e+00	-2.265165e+00	-6.664835e-03
-8.920000000000000e+00	-2.265105e+00	-6.654894e-03
-8.910000000000000e+00	-2.265046e+00	-6.644954e-03
-8.900000000000000e+00	-2.264987e+00	-6.635013e-03
-8.890000000000001e+00	-2.264928e+00	-6.625072e-03
-8.879999999999999e+00	-2.264868e+00	-6.615132e-03
-8.869999999999999e+00	-2.264809e+00	-6.605191e-03
-8.859999999999999e+00	-2.264750e+00	-6.595250e-03
-8.850000000000000e+00	-2.264690e+00	-6.585310e-03
-8.840000000000000e+00	-2.264630e+00	-6.575370e-03
-8.830000000000000e+00	-2.264571e+00	-6.565429e-03
-8.820000000000000e+00	-2.264511e+00	-6.555489e-03
-8.810000000000000e+00	-2.264451e+00	-6.545549e-03
-8.800000000000001e+00	-2.264391e+00	-6.535609e-03
-8.789999999999999e+00	-2.264331e+00	-6.525669e-03
-8.779999999999999e+00	-2.264271e+00	-6.515729e-03
-8.770000000000000e+00	-2.264210e+00	-6.505789e-03
-8.760000000000000e+00	-2.264150e+00	-6.495850e-03
-8.750000000000000e+00	-2.264090e+00	-6.485910e-03
-8.740000000000000e+00	-2.264030e+00	-6.475971e-03
-8.730000000000000e+00	-2.263969e+00	-6.466031e-03
-8.720000000000001e+00	-2.263908e+00	-6.456092e-03
-8.710000000000001e+00	-2.263848e+00	-6.446152e-03
-8.699999999999999e+00	-2.263787e+00	-6.436213e-03
-8.690000000000000e+00	-2.263726e+00	-6.426274e-03
-8.680000000000000e+00	-2.263665e+00	-6.416335e-03
-8.670000000000000e+00	-2.263604e+00	-6.406396e-03
-8.660000000000000e+00	-2.263543e+00	-6.396457e-03
-8.650000000000000e+00	-2.263482e+00	-6.386518e-03
-8.640000000000001e+00	-2.263421e+00	-6.376579e-03
-8.629999999999999e+00	-2.263359e+00	-6.366641e-03
-8.619999999999999e+00	-2.263298e+00	-6.356702e-03
-8.609999999999999e+00	-2.263237e+00	-6.346764e-03
-8.600000000000000e+00	-2.263175e+00	-6.336825e-03
-8.590000000000000e+00	-2.263113e+00	-6.326887e-03
-8.580000000000000e+00	-2.263052e+00	-6.316949e-03
-8.570000000000000e+00	-2.262990e+00	-6.307010e-03
-8.560000000000000e+00	-2.262928e+00	-6.297072e-03
-8.550000000000001e+00	-2.262866e+00	-6.287134e-03
-8.539999999999999e+00	-2.262804e+00	-6.277196e-03
-8.529999999999999e+00	-2.262742e+00	-6.267258e-03
-8.520000000000000e+00	-2.262679e+00	-6.257321e-03
-8.510000000000000e+00	-2.262617e+00	-6.247383e-03
-8.500000000000000e+00	-2.262555e+00	-6.237445e-03
-8.490000000000000e+00	-2.262492e+00	-6.227508e-03
-8.480000000000000e+00	-2.262430e+00	-6.217571e-03
-8.470000000000001e+00	-2.262367e+00	-6.207633e-03
-8.460000000000001e+00	-2.262304e+00	-6.197696e-03
-8.449999999999999e+00	-2.262241e+00	-6.187759e-03
-8.440000000000000e+00	-2.262178e+00	-6.177822e-03
-8.430000000000000e+00	-2.262115e+00	-6.167884e-03
-8.420000000000000e+00	-2.262052e+00	-6.157948e-03
-8.410000000000000e+00	-2.261989e+00	-6.148011e-03
-8.400000000000000e+00	-2.261926e+00	-6.138074e-03
-8.390000000000001e+00	-2.261863e+00	-6.128137e-03
-8.379999999999999e+00	-2.261799e+00	-6.118201e-03
-8.369999999999999e+00	-2.261735e+00	-6.108264e-03
-8.359999999999999e+00	-2.261672e+00	-6.098328e-03
-8.350000000000000e+00	-2.261608e+00	-6.088392e-03
-8.340000000000000e+00	-2.261544e+00	-6.078456e-03
-8.330000000000000e+00	-2.261481e+00	-6.068519e-03
-8.320000000000000e+00	-2.261416e+00	-6.058584e-03
-8.310000000000000e+00	-2.261353e+00	-6.048648e-03
-8.300000000000001e+00	-2.261288e+00	-6.038712e-03
-8.289999999999999e+00	-2.261224e+00	-6.028776e-03
-8.279999999999999e+00	-2.261160e+00	-6.018840e-03
-8.270000000000000e+00	-2.261095e+00	-6.008905e-03
-8.260000000000000e+00	-2.261031e+00	-5.998969e-03
-8.250000000000000e+00	-2.260966e+00	-5.989034e-03
-8.240000000000000e+00	-2.260901e+00	-5.979099e-03
-8.230000000000000e+00	-2.260837e+00	-5.969163e-03
-8.220000000000001e+00	-2.260772e+00	-5.959228e-03
-8.210000000000001e+00	-2.260707e+00	-5.949293e-03
-8.199999999999999e+00	-2.260642e+00	-5.939358e-03
-8.190000000000000e+00	-2.260576e+00	-5.929423e-03
-8.180000000000000e+00	-2.260511e+00	-5.919489e-03
-8.170000000000000e+00	-2.260446e+00	-5.909554e-03
-8.160000000000000e+00	-2.260380e+00	-5.899620e-03
-8.150000000000000e+00	-2.260315e+00	-5.889685e-03
-8.140000000000001e+00	-2.260249e+00	-5.879751e-03
-8.129999999999999e+00	-2.260183e+00	-5.869817e-03
-8.119999999999999e+00	-2.260118e+00	-5.859883e-03
-8.109999999999999e+00	-2.260051e+00	-5.849949e-03
-8.100000000000000e+00	-2.259985e+00	-5.840015e-03
-8.090000000000000e+00	-2.259919e+00	-5.830081e-03
-8.080000000000000e+00	-2.259853e+00	-5.820147e-03
-8.070000000000000e+00	-2.259787e+00	-5.810213e-03
-8.060000000000000e+00	-2.259720e+00	-5.800280e-03
-8.050000000000001e+00	-2.259654e+00	-5.790346e-03
-8.039999999999999e+00	-2.259587e+00	-5.780413e-03
-8.029999999999999e+00	-2.259521e+00	-5.770480e-03
-8.020000000000000e+00	-2.259454e+00	-5.760546e-03
-8.010000000000000e+00	-2.259387e+00	-5.750613e-03
-8.000000000000000e+00	-2.259320e+00	-5.740680e-03
-7.990000000000000e+00	-2.259253e+00	-5.730748e-03
-7.980000000000000e+00	-2.259185e+00	-5.720815e-03
-7.970000000000000e+00	-2.259118e+00	-5.710882e-03
-7.960000000000000e+00	-2.259050e+00	-5.700950e-03
-7.950000000000000e+00	-2.258983e+00	-5.691017e-03
-7.940000000000000e+00	-2.258915e+00	-5.681085e-03
-7.930000000000000e+00	-2.258847e+00	-5.671152e-03
-7.920000000000000e+00	-2.258780e+00	-5.661220e-03
-7.910000000000000e+00	-2.258712e+00	-5.651288e-03
-7.900000000000000e+00	-2.258644e+00	-5.641356e-03
-7.890000000000001e+00	-2.258575e+00	-5.631424e-03
-7.880000000000000e+00	-2.258507e+00	-5.621493e-03
-7.870000000000000e+00	-2.258439e+00	-5.611561e-03
-7.859999999999999e+00	-2.258370e+00	-5.601630e-03
-7.850000000000000e+00	-2.258302e+00	-5.591698e-03
-7.840000000000000e+00	-2.258233e+00	-5.581767e-03
-7.830000000000000e+00	-2.258164e+00	-5.571836e-03
-7.820000000000000e+00	-2.258096e+00	-5.561905e-03
-7.810000000000000e+00	-2.258026e+00	-5.551974e-03
-7.800000000000000e+00	-2.257957e+00	-5.542043e-03
-7.790000000000000e+00	-2.257888e+00	-5.532112e-03
-7.779999999999999e+00	-2.257819e+00	-5.522181e-03
-7.770000000000000e+00	-2.257749e+00	-5.512251e-03
-7.760000000000000e+00	-2.257680e+00	-5.502320e-03
-7.750000000000000e+00	-2.257610e+00	-5.492390e-03
-7.740000000000000e+00	-2.257540e+00	-5.482460e-03
-7.730000000000000e+00	-2.257470e+00	-5.472530e-03
-7.720000000000000e+00	-2.257400e+00	-5.462599e-03
-7.710000000000000e+00	-2.257330e+00	-5.452670e-03
-7.699999999999999e+00	-2.257260e+00	-5.442740e-03
-7.690000000000000e+00	-2.257190e+00	-5.432810e-03
-7.680000000000000e+00	-2.257119e+00	-5.422881e-03
-7.670000000000000e+00	-2.257049e+00	-5.412951e-03
-7.660000000000000e+00	-2.256978e+00	-5.403022e-03
-7.650000000000000e+00	-2.256907e+00	-5.393093e-03
-7.640000000000001e+00	-2.256836e+00	-5.383164e-03
-7.630000000000000e+00	-2.256765e+00	-5.373235e-03
-7.620000000000000e+00	-2.256694e+00	-5.363306e-03
-7.609999999999999e+00	-2.256623e+00	-5.353377e-03
-7.600000000000000e+00	-2.256552e+00	-5.343448e-03
-7.590000000000000e+00	-2.256480e+00	-5.333520e-03
-7.580000000000000e+00	-2.256408e+00	-5.323592e-03
-7.570000000000000e+00	-2.256337e+00	-5.313663e-03
-7.560000000000000e+00	-2.256265e+00	-5.303735e-03
-7.550000000000000e+00	-2.256193e+00	-5.293807e-03
-7.540000000000000e+00	-2.256121e+00	-5.283879e-03
-7.529999999999999e+00	-2.256049e+00	-5.273951e-03
-7.520000000000000e+00	-2.255976e+00	-5.264024e-03
-7.510000000000000e+00	-2.255904e+00	-5.254096e-03
-7.500000000000000e+00	-2.255831e+00	-5.244168e-03
-7.490000000000000e+00	-2.255759e+00	-5.234241e-03
-7.480000000000000e+00	-2.255686e+00	-5.224314e-03
-7.470000000000000e+00	-2.255613e+00	-5.214387e-03
-7.460000000000000e+00	-2.255540e+00	-5.204460e-03
-7.449999999999999e+00	-2.255467e+00	-5.194533e-03
-7.440000000000000e+00	-2.255394e+00	-5.184607e-03
-7.430000000000000e+00	-2.255320e+00	-5.174680e-03
-7.420000000000000e+00	-2.255246e+00	-5.164754e-03
-7.410000000000000e+00	-2.255173e+00	-5.154827e-03
-7.400000000000000e+00	-2.255099e+00	-5.144901e-03
-7.390000000000001e+00	-2.255025e+00	-5.134975e-03
-7.380000000000000e+00	-2.254951e+00	-5.125049e-03
-7.370000000000000e+00	-2.254877e+00	-5.115123e-03
-7.359999999999999e+00	-2.254803e+00	-5.105197e-03
-7.350000000000000e+00	-2.254728e+00	-5.095272e-03
-7.340000000000000e+00	-2.254654e+00	-5.085346e-03
-7.330000000000000e+00	-2.254579e+00	-5.075421e-03
-7.320000000000000e+00	-2.254504e+00	-5.065496e-03
-7.310000000000000e+00	-2.254429e+00	-5.055571e-03
-7.300000000000000e+00	-2.254354e+00	-5.045646e-03
-7.290000000000000e+00	-2.254279e+00	-5.035721e-03
-7.279999999999999e+00	-2.254204e+00	-5.025797e-03
-7.270000000000000e+00	-2.254128e+00	-5.015872e-03
-7.260000000000000e+00	-2.254052e+00	-5.005947e-03
-7.250000000000000e+00	-2.253977e+00	-4.996023e-03
-7.240000000000000e+00	-2.253901e+00	-4.986099e-03
-7.230000000000000e+00	-2.253825e+00	-4.976175e-03
-7.220000000000000e+00	-2.253749e+00	-4.966251e-03
-7.210000000000000e+00	-2.253672e+00	-4.956327e-03
-7.199999999999999e+00	-2.253596e+00	-4.946404e-03
-7.190000000000000e+00	-2.253520e+00	-4.936480e-03
-7.180000000000000e+00	-2.253443e+00	-4.926557e-03
-7.170000000000000e+00	-2.253366e+00	-4.916634e-03
-7.160000000000000e+00	-2.253289e+00	-4.906711e-03
-7.150000000000000e+00	-2.253212e+00	-4.896788e-03
-7.140000000000001e+00	-2.253135e+00	-4.886865e-03
-7.130000000000000e+00	-2.253057e+00	-4.876943e-03
-7.120000000000000e+00	-2.252980e+00	-4.867020e-03
-7.109999999999999e+00	-2.252902e+00	-4.857098e-03
-7.100000000000000e+00	-2.252824e+00	-4.847175e-03
-7.090000000000000e+00	-2.252746e+00	-4.837254e-03
-7.080000000000000e+00	-2.252668e+00	-4.827332e-03
-7.070000000000000e+00	-2.252590e+00	-4.817410e-03
-7.060000000000000e+00	-2.252512e+00	-4.807489e-03
-7.050000000000000e+00	-2.252433e+00	-4.797567e-03
-7.040000000000000e+00	-2.252354e+00	-4.787645e-03
-7.029999999999999e+00	-2.252276e+00	-4.777724e-03
-7.020000000000000e+00	-2.252197e+00	-4.767803e-03
-7.010000000000000e+00	-2.252118e+00	-4.757883e-03
-7.000000000000000e+00	-2.252038e+00	-4.747962e-03
-6.990000000000000e+00	-2.251959e+00	-4.738041e-03
-6.980000000000000e+00	-2.251879e+00	-4.728121e-03
-6.970000000000000e+00	-2.251800e+00	-4.718200e-03
-6.960000000000000e+00	-2.251720e+00	-4.708280e-03
-6.949999999999999e+00	-2.251640e+00	-4.698360e-03
-6.940000000000000e+00	-2.251560e+00	-4.688440e-03
-6.930000000000000e+00	-2.251479e+00	-4.678521e-03
-6.920000000000000e+00	-2.251399e+00	-4.668601e-03
-6.910000000000000e+00	-2.251318e+00	-4.658682e-03
-6.900000000000000e+00	-2.251237e+00	-4.648762e-03
-6.890000000000001e+00	-2.251157e+00	-4.638843e-03
-6.880000000000000e+00	-2.251076e+00	-4.628925e-03
-6.870000000000000e+00	-2.250994e+00	-4.619006e-03
-6.859999999999999e+00	-2.250913e+00	-4.609087e-03
-6.850000000000000e+00	-2.250831e+00	-4.599169e-03
-6.840000000000000e+00	-2.250750e+00	-4.589250e-03
-6.830000000000000e+00	-2.250668e+00	-4.579332e-03
-6.820000000000000e+00	-2.250586e+00	-4.569415e-03
-6.810000000000000e+00	-2.250504e+00	-4.559496e-03
-6.800000000000000e+00	-2.250421e+00	-4.549579e-03
-6.790000000000000e+00	-2.250339e+00	-4.539662e-03
-6.779999999999999e+00	-2.250256e+00	-4.529744e-03
-6.770000000000000e+00	-2.250173e+00	-4.519827e-03
-6.760000000000000e+00	-2.250090e+00	-4.509910e-03
-6.750000000000000e+00	-2.250007e+00	-4.499993e-03
-6.740000000000000e+00	-2.249923e+00	-4.490077e-03
-6.730000000000000e+00	-2.249840e+00	-4.480160e-03
-6.720000000000000e+00	-2.249756e+00	-4.470244e-03
-6.710000000000000e+00	-2.249673e+00	-4.460327e-03
-6.699999999999999e+00	-2.249588e+00	-4.450412e-03
-6.690000000000000e+00	-2.249504e+00	-4.440496e-03
-6.680000000000000e+00	-2.249420e+00	-4.430580e-03
-6.670000000000000e+00	-2.249336e+00	-4.420665e-03
-6.660000000000000e+00	-2.249251e+00	-4.410749e-03
-6.650000000000000e+00	-2.249166e+00	-4.400834e-03
-6.640000000000001e+00	-2.249081e+00	-4.390919e-03
-6.630000000000000e+00	-2.248996e+00	-4.381004e-03
-6.620000000000000e+00	-2.248910e+00	-4.371090e-03
-6.609999999999999e+00	-2.248825e+00	-4.361175e-03
-6.600000000000000e+00	-2.248739e+00	-4.351261e-03
-6.590000000000000e+00	-2.248653e+00	-4.341347e-03
-6.580000000000000e+00	-2.248567e+00	-4.331433e-03
-6.570000000000000e+00	-2.248481e+00	-4.321519e-03
-6.560000000000000e+00	-2.248394e+00	-4.311606e-03
-6.550000000000000e+00	-2.248307e+00	-4.301692e-03
-6.540000000000000e+00	-2.248221e+00	-4.291779e-03
-6.529999999999999e+00	-2.248134e+00	-4.281866e-03
-6.520000000000000e+00	-2.248047e+00	-4.271953e-03
-6.510000000000000e+00	-2.247959e+00	-4.262041e-03
-6.500000000000000e+00	-2.247872e+00	-4.252128e-03
-6.490000000000000e+00	-2.247784e+00	-4.242216e-03
-6.480000000000000e+00	-2.247696e+00	-4.232304e-03
-6.470000000000000e+00	-2.247608e+00	-4.222392e-03
-6.460000000000000e+00	-2.247519e+00	-4.212481e-03
-6.449999999999999e+00	-2.247431e+00	-4.202569e-03
-6.440000000000000e+00	-2.247342e+00	-4.192658e-03
-6.430000000000000e+00	-2.247253e+00	-4.182747e-03
-6.420000000000000e+00	-2.247164e+00	-4.172835e-03
-6.410000000000000e+00	-2.247075e+00	-4.162925e-03
-6.400000000000000e+00	-2.246986e+00	-4.153014e-03
-6.390000000000001e+00	-2.246896e+00	-4.143104e-03
-6.380000000000000e+00	-2.246806e+00	-4.133194e-03
-6.370000000000000e+00	-2.246716e+00	-4.123284e-03
-6.359999999999999e+00	-2.246626e+00	-4.113374e-03
-6.350000000000000e+00	-2.246535e+00	-4.103465e-03
-6.340000000000000e+00	-2.246445e+00	-4.093555e-03
-6.330000000000000e+00	-2.246354e+00	-4.083646e-03
-6.320000000000000e+00	-2.246263e+00	-4.073737e-03
-6.310000000000000e+00	-2.246171e+00	-4.063828e-03
-6.300000000000000e+00	-2.246080e+00	-4.053920e-03
-6.290000000000000e+00	-2.245988e+00	-4.044012e-03
-6.279999999999999e+00	-2.245897e+00	-4.034103e-03
-6.270000000000000e+00	-2.245805e+00	-4.024195e-03
-6.260000000000000e+00	-2.245712e+00	-4.014288e-03
-6.250000000000000e+00	-2.245620e+00	-4.004380e-03
-6.240000000000000e+00	-2.245527e+00	-3.994473e-03
-6.230000000000000e+00	-2.245434e+00	-3.984566e-03
-6.220000000000000e+00	-2.245341e+00	-3.974659e-03
-6.210000000000000e+00	-2.245248e+00	-3.964752e-03
-6.199999999999999e+00	-2.245154e+00	-3.954846e-03
-6.190000000000000e+00	-2.245060e+00	-3.944940e-03
-6.180000000000000e+00	-2.244966e+00	-3.935034e-03
-6.170000000000000e+00	-2.244872e+00	-3.925128e-03
-6.160000000000000e+00	-2.244778e+00	-3.915222e-03
-6.150000000000000e+00	-2.244683e+00	-3.905317e-03
-6.140000000000001e+00	-2.244588e+00	-3.895412e-03
-6.130000000000000e+00	-2.244493e+00	-3.885507e-03
-6.120000000000000e+00	-2.244398e+00	-3.875602e-03
-6.109999999999999e+00	-2.244302e+00	-3.865698e-03
-6.100000000000000e+00	-2.244206e+00	-3.855794e-03
-6.090000000000000e+00	-2.244110e+00	-3.845890e-03
-6.080000000000000e+00	-2.244014e+00	-3.835986e-03
-6.070000000000000e+00	-2.243918e+00	-3.826082e-03
-6.060000000000000e+00	-2.243821e+00	-3.816179e-03
-6.050000000000000e+00	-2.243724e+00	-3.806276e-03
-6.040000000000000e+00	-2.243627e+00	-3.796373e-03
-6.029999999999999e+00	-2.243529e+00	-3.786471e-03
-6.020000000000000e+00	-2.243432e+00	-3.776568e-03
-6.010000000000000e+00	-2.243334e+00	-3.766666e-03
-6.000000000000000e+00	-2.243236e+00	-3.756764e-03
-5.990000000000000e+00	-2.243137e+00	-3.746863e-03
-5.980000000000000e+00	-2.243039e+00	-3.736961e-03
-5.970000000000000e+00	-2.242940e+00	-3.727060e-03
-5.960000000000000e+00	-2.242841e+00	-3.717159e-03
-5.950000000000000e+00	-2.242742e+00	-3.707258e-03
-5.940000000000000e+00	-2.242642e+00	-3.697358e-03
-5.930000000000000e+00	-2.242542e+00	-3.687458e-03
-5.920000000000000e+00	-2.242442e+00	-3.677558e-03
-5.910000000000000e+00	-2.242342e+00	-3.667658e-03
-5.900000000000000e+00	-2.242241e+00	-3.657759e-03
-5.890000000000000e+00	-2.242141e+00	-3.647859e-03
-5.880000000000000e+00	-2.242039e+00	-3.637961e-03
-5.870000000000000e+00	-2.241938e+00	-3.628062e-03
-5.860000000000000e+00	-2.241837e+00	-3.618164e-03
-5.850000000000000e+00	-2.241735e+00	-3.608265e-03
-5.840000000000000e+00	-2.241632e+00	-3.598368e-03
-5.830000000000000e+00	-2.241530e+00	-3.588470e-03
-5.820000000000000e+00	-2.241427e+00	-3.578573e-03
-5.810000000000000e+00	-2.241325e+00	-3.568675e-03
-5.800000000000000e+00	-2.241221e+00	-3.558779e-03
-5.790000000000000e+00	-2.241118e+00	-3.548882e-03
-5.780000000000000e+00	-2.241014e+00	-3.538986e-03
-5.770000000000000e+00	-2.240910e+00	-3.529090e-03
-5.760000000000000e+00	-2.240806e+00	-3.519194e-03
-5.750000000000000e+00	-2.240701e+00	-3.509299e-03
-5.740000000000000e+00	-2.240597e+00	-3.499403e-03
